ts,scan_id,timeframe,level_type,level,touches,price,distance_atr,relation,event,atr,source_ts
2026-09-23T15:59:06.532826+00:00,20260923T155905.687380Z,1h,SUPPORT,86001.0,1,84033.81,3.1297,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,628.54571429,1790114400
2026-09-23T15:59:06.532880+00:00,20260923T155905.687380Z,1h,RESISTANCE,86369.835,2,84033.81,3.7166,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,628.54571429,1790064000
2026-09-23T15:59:06.532934+00:00,20260923T155905.687380Z,1h,RESISTANCE,81472.04,1,84033.81,4.0757,ABOVE,NONE,NONE,NONE,,0,False,628.54571429,1789920000
2026-09-23T15:59:06.532995+00:00,20260923T155905.687380Z,1h,RESISTANCE,86734.0,1,84033.81,4.2959,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,628.54571429,1790089200
2026-09-23T15:59:06.580723+00:00,20260923T155905.687380Z,15m,SUPPORT,83799.24,1,84033.81,0.5451,ABOVE,NONE,NONE,NONE,,0,False,430.30571429,1790173800
2026-09-23T15:59:06.580792+00:00,20260923T155905.687380Z,15m,RESISTANCE,84790.47,1,84033.81,1.7584,BELOW,NONE,NONE,NONE,,0,False,430.30571429,1790176500
2026-09-23T15:59:06.580862+00:00,20260923T155905.687380Z,15m,SUPPORT,85238.65,2,84033.81,2.8,BELOW,NONE,NONE,NONE,,0,False,430.30571429,1790168400
2026-09-23T15:59:06.580918+00:00,20260923T155905.687380Z,15m,SUPPORT,85431.08,1,84033.81,3.2472,BELOW,NONE,NONE,NONE,,0,False,430.30571429,1790163000
2026-09-23T15:59:06.580974+00:00,20260923T155905.687380Z,15m,SUPPORT,85651.48,2,84033.81,3.7594,BELOW,NONE,NONE,NONE,,0,False,430.30571429,1790158500
2026-09-23T15:59:06.581030+00:00,20260923T155905.687380Z,15m,RESISTANCE,85673.17,1,84033.81,3.8098,BELOW,NONE,NONE,NONE,,0,False,430.30571429,1790164800
2026-09-23T15:59:06.581104+00:00,20260923T155905.687380Z,15m,RESISTANCE,85945.235,2,84033.81,4.442,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,430.30571429,1790172000
2026-09-23T15:59:06.581159+00:00,20260923T155905.687380Z,15m,SUPPORT,86095.98,6,84033.81,4.7923,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,430.30571429,1790148600
2026-09-23T15:59:06.628356+00:00,20260923T155905.687380Z,5m,SUPPORT,84169.72,1,84033.81,0.7038,BELOW,NONE,NONE,NONE,,0,False,193.09857143,1790174700
2026-09-23T15:59:06.628423+00:00,20260923T155905.687380Z,5m,SUPPORT,83799.24,1,84033.81,1.2148,ABOVE,NONE,NONE,NONE,,0,False,193.09857143,1790173800
2026-09-23T15:59:06.628504+00:00,20260923T155905.687380Z,5m,RESISTANCE,84476.66,1,84033.81,2.2934,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,193.09857143,1790174100
2026-09-23T15:59:06.628561+00:00,20260923T155905.687380Z,5m,RESISTANCE,84790.47,1,84033.81,3.9185,BELOW,NONE,NONE,NONE,,0,False,193.09857143,1790176500
2026-09-23T15:59:06.628616+00:00,20260923T155905.687380Z,5m,SUPPORT,85238.65,2,84033.81,6.2395,BELOW,NONE,NONE,NONE,,0,False,193.09857143,1790168700
2026-09-23T15:59:06.628671+00:00,20260923T155905.687380Z,5m,SUPPORT,85432.79,2,84033.81,7.2449,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,193.09857143,1790164800
2026-09-23T15:59:06.628726+00:00,20260923T155905.687380Z,5m,SUPPORT,85532.47,1,84033.81,7.7611,BELOW,NONE,NONE,NONE,,0,False,193.09857143,1790171400
2026-09-23T15:59:06.628780+00:00,20260923T155905.687380Z,5m,RESISTANCE,85552.965,2,84033.81,7.8673,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,193.09857143,1790167500
2026-09-23T16:16:41.386251+00:00,20260923T161640.484157Z,1h,SUPPORT,85059.28,1,84286.75,1.1583,BELOW,NONE,NONE,NONE,,0,False,666.92928571,1790053200
2026-09-23T16:16:41.386321+00:00,20260923T161640.484157Z,1h,RESISTANCE,85257.0,1,84286.75,1.4548,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,666.92928571,1789981200
2026-09-23T16:16:41.386380+00:00,20260923T161640.484157Z,1h,SUPPORT,85450.0,1,84286.75,1.7442,BELOW,NONE,NONE,NONE,,0,False,666.92928571,1790085600
2026-09-23T16:16:41.386438+00:00,20260923T161640.484157Z,1h,RESISTANCE,85932.51,1,84286.75,2.4677,BELOW,NONE,NONE,NONE,,0,False,666.92928571,1790172000
2026-09-23T16:16:41.386496+00:00,20260923T161640.484157Z,1h,SUPPORT,86001.0,1,84286.75,2.5704,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,666.92928571,1790114400
2026-09-23T16:16:41.386550+00:00,20260923T161640.484157Z,1h,RESISTANCE,86369.835,2,84286.75,3.1234,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,666.92928571,1790064000
2026-09-23T16:16:41.386603+00:00,20260923T161640.484157Z,1h,RESISTANCE,82087.11,1,84286.75,3.2982,ABOVE,NONE,NONE,NONE,,0,False,666.92928571,1789952400
2026-09-23T16:16:41.386664+00:00,20260923T161640.484157Z,1h,RESISTANCE,86734.0,1,84286.75,3.6694,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,666.92928571,1790089200
2026-09-23T16:16:41.433091+00:00,20260923T161640.484157Z,15m,SUPPORT,83799.24,1,84286.75,1.0176,ABOVE,NONE,NONE,NONE,,0,False,479.08142857,1790173800
2026-09-23T16:16:41.433156+00:00,20260923T161640.484157Z,15m,RESISTANCE,84790.47,1,84286.75,1.0514,BELOW,NONE,NONE,NONE,,0,False,479.08142857,1790176500
2026-09-23T16:16:41.433211+00:00,20260923T161640.484157Z,15m,SUPPORT,85238.65,2,84286.75,1.9869,BELOW,NONE,NONE,NONE,,0,False,479.08142857,1790168400
2026-09-23T16:16:41.433265+00:00,20260923T161640.484157Z,15m,SUPPORT,85431.08,1,84286.75,2.3886,BELOW,NONE,NONE,NONE,,0,False,479.08142857,1790163000
2026-09-23T16:16:41.433333+00:00,20260923T161640.484157Z,15m,SUPPORT,85651.48,2,84286.75,2.8486,BELOW,NONE,NONE,NONE,,0,False,479.08142857,1790158500
2026-09-23T16:16:41.433386+00:00,20260923T161640.484157Z,15m,RESISTANCE,85673.17,1,84286.75,2.8939,BELOW,NONE,NONE,NONE,,0,False,479.08142857,1790164800
2026-09-23T16:16:41.433440+00:00,20260923T161640.484157Z,15m,RESISTANCE,85945.235,2,84286.75,3.4618,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,479.08142857,1790172000
2026-09-23T16:16:41.433493+00:00,20260923T161640.484157Z,15m,SUPPORT,86086.41,5,84286.75,3.7565,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,479.08142857,1790148600
2026-09-23T16:16:41.483584+00:00,20260923T161640.484157Z,5m,SUPPORT,84169.72,1,84286.75,0.5405,ABOVE,NONE,NONE,NONE,,0,False,216.50857143,1790174700
2026-09-23T16:16:41.483653+00:00,20260923T161640.484157Z,5m,RESISTANCE,84476.66,1,84286.75,0.8771,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,216.50857143,1790174100
2026-09-23T16:16:41.483711+00:00,20260923T161640.484157Z,5m,SUPPORT,83799.24,1,84286.75,2.2517,ABOVE,NONE,NONE,NONE,,0,False,216.50857143,1790173800
2026-09-23T16:16:41.483765+00:00,20260923T161640.484157Z,5m,RESISTANCE,84790.47,1,84286.75,2.3266,BELOW,NONE,NONE,NONE,,0,False,216.50857143,1790176500
2026-09-23T16:16:41.483845+00:00,20260923T161640.484157Z,5m,SUPPORT,83513.0,1,84286.75,3.5738,ABOVE,NONE,NONE,NONE,,0,False,216.50857143,1790179200
2026-09-23T16:16:41.483908+00:00,20260923T161640.484157Z,5m,SUPPORT,85238.65,2,84286.75,4.3966,BELOW,NONE,NONE,NONE,,0,False,216.50857143,1790168700
2026-09-23T16:16:41.483964+00:00,20260923T161640.484157Z,5m,SUPPORT,85432.79,2,84286.75,5.2933,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,216.50857143,1790164800
2026-09-23T16:16:41.484019+00:00,20260923T161640.484157Z,5m,SUPPORT,85532.47,1,84286.75,5.7537,BELOW,NONE,NONE,NONE,,0,False,216.50857143,1790171400
2026-09-23T16:33:55.388434+00:00,20260923T163354.197144Z,1h,SUPPORT,85059.28,1,84243.84,1.2227,BELOW,NONE,NONE,NONE,,0,False,666.92928571,1790053200
2026-09-23T16:33:55.388482+00:00,20260923T163354.197144Z,1h,RESISTANCE,85257.0,1,84243.84,1.5191,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,666.92928571,1789981200
2026-09-23T16:33:55.388520+00:00,20260923T163354.197144Z,1h,SUPPORT,85450.0,1,84243.84,1.8085,BELOW,NONE,NONE,NONE,,0,False,666.92928571,1790085600
2026-09-23T16:33:55.388556+00:00,20260923T163354.197144Z,1h,RESISTANCE,85932.51,1,84243.84,2.532,BELOW,NONE,NONE,NONE,,0,False,666.92928571,1790172000
2026-09-23T16:33:55.388590+00:00,20260923T163354.197144Z,1h,SUPPORT,86001.0,1,84243.84,2.6347,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,666.92928571,1790114400
2026-09-23T16:33:55.388625+00:00,20260923T163354.197144Z,1h,RESISTANCE,86369.835,2,84243.84,3.1877,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,666.92928571,1790064000
2026-09-23T16:33:55.388659+00:00,20260923T163354.197144Z,1h,RESISTANCE,82087.11,1,84243.84,3.2338,ABOVE,NONE,NONE,NONE,,0,False,666.92928571,1789952400
2026-09-23T16:33:55.388700+00:00,20260923T163354.197144Z,1h,RESISTANCE,86734.0,1,84243.84,3.7338,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,666.92928571,1790089200
2026-09-23T16:33:55.414541+00:00,20260923T163354.197144Z,15m,SUPPORT,83799.24,1,84243.84,0.9245,ABOVE,NONE,NONE,NONE,,0,False,480.93071429,1790173800
2026-09-23T16:33:55.414589+00:00,20260923T163354.197144Z,15m,RESISTANCE,84790.47,1,84243.84,1.1366,BELOW,NONE,NONE,NONE,,0,False,480.93071429,1790176500
2026-09-23T16:33:55.414645+00:00,20260923T163354.197144Z,15m,SUPPORT,83513.0,1,84243.84,1.5196,ABOVE,NONE,NONE,NONE,,0,False,480.93071429,1790179200
2026-09-23T16:33:55.414682+00:00,20260923T163354.197144Z,15m,SUPPORT,85238.65,2,84243.84,2.0685,BELOW,NONE,NONE,NONE,,0,False,480.93071429,1790168400
2026-09-23T16:33:55.414717+00:00,20260923T163354.197144Z,15m,SUPPORT,85431.08,1,84243.84,2.4686,BELOW,NONE,NONE,NONE,,0,False,480.93071429,1790163000
2026-09-23T16:33:55.414752+00:00,20260923T163354.197144Z,15m,SUPPORT,85651.48,2,84243.84,2.9269,BELOW,NONE,NONE,NONE,,0,False,480.93071429,1790158500
2026-09-23T16:33:55.414799+00:00,20260923T163354.197144Z,15m,RESISTANCE,85673.17,1,84243.84,2.972,BELOW,NONE,NONE,NONE,,0,False,480.93071429,1790164800
2026-09-23T16:33:55.414833+00:00,20260923T163354.197144Z,15m,RESISTANCE,85945.235,2,84243.84,3.5377,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,480.93071429,1790172000
2026-09-23T16:33:55.440901+00:00,20260923T163354.197144Z,5m,SUPPORT,84150.945,2,84243.84,0.442,ABOVE,NONE,NONE,NONE,,0,False,210.18,1790180400
2026-09-23T16:33:55.440950+00:00,20260923T163354.197144Z,5m,RESISTANCE,84353.75,1,84243.84,0.5229,BELOW,RETEST,TEST_RETEST,NONE,,0,True,210.18,1790179800
2026-09-23T16:33:55.440990+00:00,20260923T163354.197144Z,5m,RESISTANCE,84476.66,1,84243.84,1.1077,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,210.18,1790174100
2026-09-23T16:33:55.441031+00:00,20260923T163354.197144Z,5m,SUPPORT,83799.24,1,84243.84,2.1153,ABOVE,NONE,NONE,NONE,,0,False,210.18,1790173800
2026-09-23T16:33:55.441067+00:00,20260923T163354.197144Z,5m,RESISTANCE,84790.47,1,84243.84,2.6008,BELOW,NONE,NONE,NONE,,0,False,210.18,1790176500
2026-09-23T16:33:55.441103+00:00,20260923T163354.197144Z,5m,SUPPORT,83513.0,1,84243.84,3.4772,ABOVE,NONE,NONE,NONE,,0,False,210.18,1790179200
2026-09-23T16:33:55.441138+00:00,20260923T163354.197144Z,5m,SUPPORT,85238.65,2,84243.84,4.7331,BELOW,NONE,NONE,NONE,,0,False,210.18,1790168700
2026-09-23T16:33:55.441173+00:00,20260923T163354.197144Z,5m,SUPPORT,85432.79,2,84243.84,5.6568,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,210.18,1790164800
2026-09-23T16:48:08.701900+00:00,20260923T164807.819381Z,1h,SUPPORT,85059.28,1,83986.0,1.6093,BELOW,NONE,NONE,NONE,,0,False,666.92928571,1790053200
2026-09-23T16:48:08.701937+00:00,20260923T164807.819381Z,1h,RESISTANCE,85257.0,1,83986.0,1.9057,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,666.92928571,1789981200
2026-09-23T16:48:08.701964+00:00,20260923T164807.819381Z,1h,SUPPORT,85450.0,1,83986.0,2.1951,BELOW,NONE,NONE,NONE,,0,False,666.92928571,1790085600
2026-09-23T16:48:08.701990+00:00,20260923T164807.819381Z,1h,RESISTANCE,82087.11,1,83986.0,2.8472,ABOVE,NONE,NONE,NONE,,0,False,666.92928571,1789952400
2026-09-23T16:48:08.702016+00:00,20260923T164807.819381Z,1h,RESISTANCE,85932.51,1,83986.0,2.9186,BELOW,NONE,NONE,NONE,,0,False,666.92928571,1790172000
2026-09-23T16:48:08.702041+00:00,20260923T164807.819381Z,1h,SUPPORT,86001.0,1,83986.0,3.0213,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,666.92928571,1790114400
2026-09-23T16:48:08.702065+00:00,20260923T164807.819381Z,1h,RESISTANCE,86369.835,2,83986.0,3.5743,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,666.92928571,1790064000
2026-09-23T16:48:08.702096+00:00,20260923T164807.819381Z,1h,RESISTANCE,81472.04,1,83986.0,3.7695,ABOVE,NONE,NONE,NONE,,0,False,666.92928571,1789920000
2026-09-23T16:48:08.721001+00:00,20260923T164807.819381Z,15m,SUPPORT,83799.24,1,83986.0,0.3735,ABOVE,RETEST,TEST_RETEST,NONE,,0,True,500.01071429,1790173800
2026-09-23T16:48:08.721032+00:00,20260923T164807.819381Z,15m,SUPPORT,83513.0,1,83986.0,0.946,ABOVE,NONE,NONE,NONE,,0,False,500.01071429,1790179200
2026-09-23T16:48:08.721063+00:00,20260923T164807.819381Z,15m,RESISTANCE,84790.47,1,83986.0,1.6089,BELOW,NONE,NONE,NONE,,0,False,500.01071429,1790176500
2026-09-23T16:48:08.721090+00:00,20260923T164807.819381Z,15m,SUPPORT,85238.65,2,83986.0,2.5052,BELOW,NONE,NONE,NONE,,0,False,500.01071429,1790168400
2026-09-23T16:48:08.721116+00:00,20260923T164807.819381Z,15m,SUPPORT,85431.08,1,83986.0,2.8901,BELOW,NONE,NONE,NONE,,0,False,500.01071429,1790163000
2026-09-23T16:48:08.721140+00:00,20260923T164807.819381Z,15m,SUPPORT,85651.48,2,83986.0,3.3309,BELOW,NONE,NONE,NONE,,0,False,500.01071429,1790158500
2026-09-23T16:48:08.721165+00:00,20260923T164807.819381Z,15m,RESISTANCE,85673.17,1,83986.0,3.3743,BELOW,NONE,NONE,NONE,,0,False,500.01071429,1790164800
2026-09-23T16:48:08.721189+00:00,20260923T164807.819381Z,15m,RESISTANCE,85945.235,2,83986.0,3.9184,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,500.01071429,1790172000
2026-09-23T16:48:08.740198+00:00,20260923T164807.819381Z,5m,SUPPORT,84150.945,2,83986.0,0.7842,BELOW,NONE,NONE,NONE,,0,False,210.32214286,1790180400
2026-09-23T16:48:08.740229+00:00,20260923T164807.819381Z,5m,SUPPORT,83799.24,1,83986.0,0.888,ABOVE,NONE,NONE,NONE,,0,False,210.32214286,1790173800
2026-09-23T16:48:08.740256+00:00,20260923T164807.819381Z,5m,RESISTANCE,84345.245,2,83986.0,1.7081,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,210.32214286,1790181000
2026-09-23T16:48:08.740282+00:00,20260923T164807.819381Z,5m,SUPPORT,83513.0,1,83986.0,2.2489,ABOVE,NONE,NONE,NONE,,0,False,210.32214286,1790179200
2026-09-23T16:48:08.740307+00:00,20260923T164807.819381Z,5m,RESISTANCE,84476.66,1,83986.0,2.3329,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,210.32214286,1790174100
2026-09-23T16:48:08.740332+00:00,20260923T164807.819381Z,5m,RESISTANCE,84790.47,1,83986.0,3.8249,BELOW,NONE,NONE,NONE,,0,False,210.32214286,1790176500
2026-09-23T16:48:08.740357+00:00,20260923T164807.819381Z,5m,SUPPORT,85238.65,2,83986.0,5.9559,BELOW,NONE,NONE,NONE,,0,False,210.32214286,1790168700
2026-09-23T16:48:08.740382+00:00,20260923T164807.819381Z,5m,SUPPORT,85432.79,2,83986.0,6.8789,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,210.32214286,1790164800
2026-09-23T16:58:21.335846+00:00,20260923T165820.708626Z,1h,SUPPORT,85059.28,1,83960.01,1.6483,BELOW,NONE,NONE,NONE,,0,False,666.92928571,1790053200
2026-09-23T16:58:21.335894+00:00,20260923T165820.708626Z,1h,RESISTANCE,85257.0,1,83960.01,1.9447,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,666.92928571,1789981200
2026-09-23T16:58:21.335931+00:00,20260923T165820.708626Z,1h,SUPPORT,85450.0,1,83960.01,2.2341,BELOW,NONE,NONE,NONE,,0,False,666.92928571,1790085600
2026-09-23T16:58:21.335967+00:00,20260923T165820.708626Z,1h,RESISTANCE,82087.11,1,83960.01,2.8082,ABOVE,NONE,NONE,NONE,,0,False,666.92928571,1789952400
2026-09-23T16:58:21.336002+00:00,20260923T165820.708626Z,1h,RESISTANCE,85932.51,1,83960.01,2.9576,BELOW,NONE,NONE,NONE,,0,False,666.92928571,1790172000
2026-09-23T16:58:21.336038+00:00,20260923T165820.708626Z,1h,SUPPORT,86001.0,1,83960.01,3.0603,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,666.92928571,1790114400
2026-09-23T16:58:21.336073+00:00,20260923T165820.708626Z,1h,RESISTANCE,86369.835,2,83960.01,3.6133,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,666.92928571,1790064000
2026-09-23T16:58:21.336113+00:00,20260923T165820.708626Z,1h,RESISTANCE,81472.04,1,83960.01,3.7305,ABOVE,NONE,NONE,NONE,,0,False,666.92928571,1789920000
2026-09-23T16:58:21.361844+00:00,20260923T165820.708626Z,15m,SUPPORT,83799.24,1,83960.01,0.3155,ABOVE,RETEST,TEST_RETEST,TEST_RETEST,,0,False,509.60642857,1790173800
2026-09-23T16:58:21.361889+00:00,20260923T165820.708626Z,15m,SUPPORT,83513.0,1,83960.01,0.8772,ABOVE,NONE,NONE,NONE,,0,False,509.60642857,1790179200
2026-09-23T16:58:21.361943+00:00,20260923T165820.708626Z,15m,RESISTANCE,84790.47,1,83960.01,1.6296,BELOW,NONE,NONE,NONE,,0,False,509.60642857,1790176500
2026-09-23T16:58:21.361979+00:00,20260923T165820.708626Z,15m,SUPPORT,85238.65,2,83960.01,2.5091,BELOW,NONE,NONE,NONE,,0,False,509.60642857,1790168400
2026-09-23T16:58:21.362014+00:00,20260923T165820.708626Z,15m,SUPPORT,85431.08,1,83960.01,2.8867,BELOW,NONE,NONE,NONE,,0,False,509.60642857,1790163000
2026-09-23T16:58:21.362048+00:00,20260923T165820.708626Z,15m,SUPPORT,85651.48,2,83960.01,3.3192,BELOW,NONE,NONE,NONE,,0,False,509.60642857,1790158500
2026-09-23T16:58:21.362084+00:00,20260923T165820.708626Z,15m,RESISTANCE,85673.17,1,83960.01,3.3617,BELOW,NONE,NONE,NONE,,0,False,509.60642857,1790164800
2026-09-23T16:58:21.362118+00:00,20260923T165820.708626Z,15m,RESISTANCE,85945.235,2,83960.01,3.8956,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,509.60642857,1790172000
2026-09-23T16:58:21.389360+00:00,20260923T165820.708626Z,5m,SUPPORT,83799.24,1,83960.01,0.7491,ABOVE,NONE,NONE,NONE,,0,False,214.61142857,1790173800
2026-09-23T16:58:21.389406+00:00,20260923T165820.708626Z,5m,SUPPORT,84150.945,2,83960.01,0.8897,BELOW,NONE,NONE,NONE,,0,False,214.61142857,1790180400
2026-09-23T16:58:21.389444+00:00,20260923T165820.708626Z,5m,RESISTANCE,84345.245,2,83960.01,1.795,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,214.61142857,1790181000
2026-09-23T16:58:21.389481+00:00,20260923T165820.708626Z,5m,SUPPORT,83513.0,1,83960.01,2.0829,ABOVE,NONE,NONE,NONE,,0,False,214.61142857,1790179200
2026-09-23T16:58:21.389517+00:00,20260923T165820.708626Z,5m,RESISTANCE,84476.66,1,83960.01,2.4074,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,214.61142857,1790174100
2026-09-23T16:58:21.389553+00:00,20260923T165820.708626Z,5m,RESISTANCE,84790.47,1,83960.01,3.8696,BELOW,NONE,NONE,NONE,,0,False,214.61142857,1790176500
2026-09-23T16:58:21.389588+00:00,20260923T165820.708626Z,5m,SUPPORT,85238.65,2,83960.01,5.9579,BELOW,NONE,NONE,NONE,,0,False,214.61142857,1790168700
2026-09-23T16:58:21.389623+00:00,20260923T165820.708626Z,5m,SUPPORT,85432.79,2,83960.01,6.8625,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,214.61142857,1790164800
2026-09-23T17:16:27.182888+00:00,20260923T171625.691614Z,1h,SUPPORT,85059.28,1,83875.01,1.7864,BELOW,NONE,NONE,NONE,,0,False,662.93071429,1790053200
2026-09-23T17:16:27.182959+00:00,20260923T171625.691614Z,1h,RESISTANCE,85257.0,1,83875.01,2.0847,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,662.93071429,1789981200
2026-09-23T17:16:27.183017+00:00,20260923T171625.691614Z,1h,SUPPORT,85450.0,1,83875.01,2.3758,BELOW,NONE,NONE,NONE,,0,False,662.93071429,1790085600
2026-09-23T17:16:27.183074+00:00,20260923T171625.691614Z,1h,RESISTANCE,82087.11,1,83875.01,2.697,ABOVE,NONE,NONE,NONE,,0,False,662.93071429,1789952400
2026-09-23T17:16:27.183130+00:00,20260923T171625.691614Z,1h,RESISTANCE,85932.51,1,83875.01,3.1036,BELOW,NONE,NONE,NONE,,0,False,662.93071429,1790172000
2026-09-23T17:16:27.183184+00:00,20260923T171625.691614Z,1h,SUPPORT,86001.0,1,83875.01,3.207,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,662.93071429,1790114400
2026-09-23T17:16:27.183239+00:00,20260923T171625.691614Z,1h,RESISTANCE,81472.04,1,83875.01,3.6248,ABOVE,NONE,NONE,NONE,,0,False,662.93071429,1789920000
2026-09-23T17:16:27.183300+00:00,20260923T171625.691614Z,1h,RESISTANCE,86369.835,2,83875.01,3.7633,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,662.93071429,1790064000
2026-09-23T17:16:27.230538+00:00,20260923T171625.691614Z,15m,SUPPORT,83799.24,1,83875.01,0.1499,ABOVE,RETEST,TEST_RETEST,TEST_RETEST,,0,False,505.44357143,1790173800
2026-09-23T17:16:27.230607+00:00,20260923T171625.691614Z,15m,SUPPORT,83513.0,1,83875.01,0.7162,ABOVE,NONE,NONE,NONE,,0,False,505.44357143,1790179200
2026-09-23T17:16:27.230705+00:00,20260923T171625.691614Z,15m,RESISTANCE,84790.47,1,83875.01,1.8112,BELOW,NONE,NONE,NONE,,0,False,505.44357143,1790176500
2026-09-23T17:16:27.230768+00:00,20260923T171625.691614Z,15m,SUPPORT,85238.65,2,83875.01,2.6979,BELOW,NONE,NONE,NONE,,0,False,505.44357143,1790168400
2026-09-23T17:16:27.230825+00:00,20260923T171625.691614Z,15m,SUPPORT,85431.08,1,83875.01,3.0786,BELOW,NONE,NONE,NONE,,0,False,505.44357143,1790163000
2026-09-23T17:16:27.230880+00:00,20260923T171625.691614Z,15m,SUPPORT,85651.48,2,83875.01,3.5147,BELOW,NONE,NONE,NONE,,0,False,505.44357143,1790158500
2026-09-23T17:16:27.230935+00:00,20260923T171625.691614Z,15m,RESISTANCE,85673.17,1,83875.01,3.5576,BELOW,NONE,NONE,NONE,,0,False,505.44357143,1790164800
2026-09-23T17:16:27.230989+00:00,20260923T171625.691614Z,15m,RESISTANCE,85945.235,2,83875.01,4.0959,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,505.44357143,1790172000
2026-09-23T17:16:27.279424+00:00,20260923T171625.691614Z,5m,SUPPORT,83815.245,2,83875.01,0.3443,ABOVE,RECLAIM,TEST_RETEST,NONE,,0,True,173.59214286,1790182200
2026-09-23T17:16:27.279493+00:00,20260923T171625.691614Z,5m,SUPPORT,84150.945,2,83875.01,1.5896,BELOW,NONE,NONE,NONE,,0,False,173.59214286,1790180400
2026-09-23T17:16:27.279556+00:00,20260923T171625.691614Z,5m,RESISTANCE,84181.38,1,83875.01,1.7649,BELOW,NONE,NONE,NONE,,0,False,173.59214286,1790182800
2026-09-23T17:16:27.279615+00:00,20260923T171625.691614Z,5m,SUPPORT,83513.0,1,83875.01,2.0854,ABOVE,NONE,NONE,NONE,,0,False,173.59214286,1790179200
2026-09-23T17:16:27.279673+00:00,20260923T171625.691614Z,5m,RESISTANCE,84345.245,2,83875.01,2.7088,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,173.59214286,1790181000
2026-09-23T17:16:27.279754+00:00,20260923T171625.691614Z,5m,RESISTANCE,84476.66,1,83875.01,3.4659,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,173.59214286,1790174100
2026-09-23T17:16:27.279810+00:00,20260923T171625.691614Z,5m,RESISTANCE,84790.47,1,83875.01,5.2736,BELOW,NONE,NONE,NONE,,0,False,173.59214286,1790176500
2026-09-23T17:16:27.279866+00:00,20260923T171625.691614Z,5m,SUPPORT,85238.65,2,83875.01,7.8554,BELOW,NONE,NONE,NONE,,0,False,173.59214286,1790168700
2026-09-23T17:30:58.486466+00:00,20260923T173057.480194Z,1h,SUPPORT,85059.28,1,84048.45,1.5194,BELOW,NONE,NONE,NONE,,0,False,665.29214286,1790053200
2026-09-23T17:30:58.486537+00:00,20260923T173057.480194Z,1h,RESISTANCE,85257.0,1,84048.45,1.8166,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,665.29214286,1789981200
2026-09-23T17:30:58.486595+00:00,20260923T173057.480194Z,1h,SUPPORT,85450.0,1,84048.45,2.1067,BELOW,NONE,NONE,NONE,,0,False,665.29214286,1790085600
2026-09-23T17:30:58.486649+00:00,20260923T173057.480194Z,1h,RESISTANCE,85932.51,1,84048.45,2.8319,BELOW,NONE,NONE,NONE,,0,False,665.29214286,1790172000
2026-09-23T17:30:58.486704+00:00,20260923T173057.480194Z,1h,SUPPORT,86001.0,1,84048.45,2.9349,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,665.29214286,1790114400
